tensor_type,predictor,residual_level,count,probability,cumulative_probability
weight,NEIGHBOR,162,9,1.6697513777304145e-06,0.9999964749693137
weight,NEIGHBOR,163,1,1.8552793085893495e-07,0.9999966604972446
weight,NEIGHBOR,164,1,1.8552793085893495e-07,0.9999968460251754
weight,NEIGHBOR,166,1,1.8552793085893495e-07,0.9999970315531063
weight,NEIGHBOR,172,1,1.8552793085893495e-07,0.9999972170810372
weight,NEIGHBOR,174,1,1.8552793085893495e-07,0.999997402608968
weight,NEIGHBOR,177,1,1.8552793085893495e-07,0.9999975881368989
weight,NEIGHBOR,179,1,1.8552793085893495e-07,0.9999977736648297
weight,NEIGHBOR,183,1,1.8552793085893495e-07,0.9999979591927606
weight,NEIGHBOR,186,1,1.8552793085893495e-07,0.9999981447206914
weight,NEIGHBOR,188,1,1.8552793085893495e-07,0.9999983302486223
weight,NEIGHBOR,190,1,1.8552793085893495e-07,0.9999985157765531
weight,NEIGHBOR,192,1,1.8552793085893495e-07,0.999998701304484
weight,NEIGHBOR,199,2,3.710558617178699e-07,0.9999990723603457
weight,NEIGHBOR,210,2,3.710558617178699e-07,0.9999994434162074
weight,NEIGHBOR,211,1,1.8552793085893495e-07,0.9999996289441383
weight,NEIGHBOR,212,1,1.8552793085893495e-07,0.9999998144720691
weight,NEIGHBOR,229,1,1.8552793085893495e-07,1.0
buffer,NONE,0,1230,0.7971484121840571,0.7971484121840571
buffer,NONE,1,183,0.118600129617628,0.9157485418016851
buffer,NONE,2,61,0.03953337653920933,0.9552819183408944
buffer,NONE,3,36,0.023331173039533377,0.9786130913804277
buffer,NONE,4,12,0.007777057679844459,0.9863901490602722
buffer,NONE,5,9,0.005832793259883344,0.9922229423201555
buffer,NONE,6,5,0.0032404406999351912,0.9954633830200907
buffer,NONE,7,3,0.0019442644199611147,0.9974076474400518
buffer,NONE,9,1,0.0006480881399870382,0.9980557355800389
buffer,NONE,10,1,0.0006480881399870382,0.998703823720026
buffer,NONE,11,1,0.0006480881399870382,0.9993519118600129
buffer,NONE,16,1,0.0006480881399870382,1.0
buffer,MEAN,0,28,0.9032258064516129,0.9032258064516129
buffer,MEAN,1,1,0.03225806451612903,0.9354838709677419
buffer,MEAN,2,1,0.03225806451612903,0.967741935483871
buffer,MEAN,3,1,0.03225806451612903,1.0
buffer,NEIGHBOR,0,107,0.66875,0.66875
buffer,NEIGHBOR,1,17,0.10625,0.775
buffer,NEIGHBOR,2,20,0.125,0.9
buffer,NEIGHBOR,3,6,0.0375,0.9375
buffer,NEIGHBOR,4,5,0.03125,0.96875
buffer,NEIGHBOR,5,3,0.01875,0.9875
buffer,NEIGHBOR,6,1,0.00625,0.99375
buffer,NEIGHBOR,7,1,0.00625,1.0
