tensor_type,predictor,residual_level,count,probability,cumulative_probability
weight,MEAN,28,38345,0.00847054758903629,0.8997148576651994
weight,MEAN,29,35269,0.007791048191882147,0.9075059058570816
weight,MEAN,30,32736,0.007231499436033173,0.9147374052931148
weight,MEAN,31,30177,0.006666207187230359,0.9214036124803451
weight,MEAN,32,28218,0.006233457083516131,0.9276370695638613
weight,MEAN,33,25316,0.005592394908437677,0.9332294644722989
weight,MEAN,34,23770,0.0052508779812594246,0.9384803424535584
weight,MEAN,35,21880,0.004833370224230383,0.9433137126777887
weight,MEAN,36,20383,0.004502677572234364,0.9478163902500231
weight,MEAN,37,18700,0.004130896855260885,0.951947287105284
weight,MEAN,38,17335,0.003829363475184355,0.9557766505804683
weight,MEAN,39,15746,0.0034783476942747537,0.959254998274743
weight,MEAN,40,14620,0.00322961026865851,0.9624846085434016
weight,MEAN,41,13294,0.0029366921280127383,0.9654213006714143
weight,MEAN,42,12388,0.0027365534889289755,0.9681578541603433
weight,MEAN,43,11408,0.0025200679852842873,0.9706779221456275
weight,MEAN,44,10746,0.0023738298185365493,0.9730517519641642
weight,MEAN,45,9696,0.0021418810646315263,0.9751936330287957
weight,MEAN,46,8963,0.0019799587440483056,0.977173591772844
weight,MEAN,47,8104,0.001790202572996482,0.9789637943458405
weight,MEAN,48,7653,0.0016905750606048958,0.9806543694064453
weight,MEAN,49,6826,0.001507887803957797,0.9821622572104032
weight,MEAN,50,6539,0.001444488477890424,0.9836067456882935
weight,MEAN,51,5988,0.0013227706079840737,0.9849295162962777
weight,MEAN,52,5465,0.0012072380381818576,0.9861367543344595
weight,MEAN,53,5003,0.0011051805864636475,0.9872419349209232
weight,MEAN,54,4462,0.0009856717523087737,0.988227606673232
weight,MEAN,55,4377,0.0009668949484212242,0.9891945016216531
weight,MEAN,56,3861,0.0008529087036450415,0.9900474103252982
weight,MEAN,57,3526,0.0007789060059705818,0.9908263163312687
weight,MEAN,58,3335,0.0007367134231173824,0.9915630297543861
weight,MEAN,59,3108,0.0006865683115588679,0.992249598065945
weight,MEAN,60,2746,0.0006066012173554219,0.9928561992833005
weight,MEAN,61,2509,0.000554247070045431,0.9934104463533459
weight,MEAN,62,2363,0.0005219951480738755,0.9939324415014198
weight,MEAN,63,2185,0.00048267431169759535,0.9944151158131174
weight,MEAN,64,1900,0.0004197167927805177,0.9948348326058979
weight,MEAN,65,1867,0.00041242697480064556,0.9952472595806985
weight,MEAN,66,1639,0.00036206095966698345,0.9956093205403654
